,index,x,D0,sig_x,sig_y,sig_z,D0U/Q,coef_y,expon_y,coef_z,expon_z,iwind,istab,wind,stab,how
278,9,5623.413251903491,0.0012702210022704,465.22672239438015,1403.135466775773,2190.6603330488742,1.0355605095878257e-07,1.1176956269140617,0.8263402801664561,1.2904437668065367,0.8612895893908036,5,2,9.6,C,fit
279,10,10000.0,0.0005096414174242,794.3550346015521,2257.7958601147643,3596.6439071706777,3.919837046810445e-08,7.102762030347362,0.6255643519978802,16.417603237022504,0.585146921467426,5,2,9.6,C,fit
280,11,31622.776601683792,0.0001284418054593,2315.872535920197,4639.4537362937135,7054.575771807593,9.725509813773842e-09,4.812273701176506,0.6631370062740046,6724.153549391031,0.0046296178415629,5,2,9.6,C,fit
281,12,100000.0,5.9500520000000005e-05,6751.723560636403,9954.864465329209,7092.277361017433,4.508468756379447e-09,,,,,5,2,9.6,C,fit
282,0,1.0,49095.303,0.1522,0.838702171788257,0.0496680755034342,7.641260877948619,0.838702171788257,0.8635426652328568,0.0496680755034342,1.402892264243392,5,3,9.6,D,fit
283,1,3.1622776601683795,6846.142790598121,0.443725770736577,2.266622002497651,0.2497603330078853,0.5622734309403596,0.839101124954256,0.8631295937789311,0.0350501066746553,1.7056682413842268,5,3,9.6,D,fit
284,2,10.0,371.08567725495607,1.2936436242823213,6.122712923888093,1.7797441965937495,0.0292111493197692,1.5504464736469743,0.5964871195116296,0.2484041675625277,0.8551987075856947,5,3,9.6,D,fit
285,3,31.6227766016838,65.98301,3.771504692793245,12.16711062880388,4.763837505219106,0.0054916864262886,1.5002607410705566,0.606013808068597,0.4060500842944344,0.7129182228457955,5,3,9.6,D,fit
286,4,100.0,14.189801908067611,10.995491633681334,24.44524312057744,10.824704528631848,0.0012029282267145,0.8197884709956312,0.7372462772666699,0.1665209496928169,0.9064735858051196,5,3,9.6,D,fit
287,5,316.227766016838,2.3088907999426964,32.05639290264675,57.12385387448298,30.736388971065264,0.0001812924775901,0.6199390722718788,0.785787396194092,0.1242190675021808,0.9573858315414606,5,3,9.6,D,fit
288,6,1000.0,0.3011329208125115,93.45760609567321,141.15985306793186,92.54346565736216,2.436650104607144e-05,0.6155174556714101,0.7868236079620368,0.1100361504217672,0.9749367903379864,5,3,9.6,D,fit
289,7,1778.2794100389228,0.1048060198814828,159.57492626782852,222.0327815351237,162.2108712481192,8.83798114594035e-06,0.6430696593970389,0.7809720246037318,0.0425787840428737,1.101811292971205,5,3,9.6,D,fit
290,8,3162.2776601683795,0.0351510663299101,272.46746580813414,348.0648005852286,305.8671103678201,2.989903980419794e-06,0.3159136501497949,0.8691690612170416,0.6544662028663606,0.7627558731452934,5,3,9.6,D,fit
291,9,5623.413251903491,0.0150307089919682,465.22672239438015,574.0535025140325,474.4841925360845,1.1686272467989798e-06,0.747483857350301,0.7694268141332288,0.0338578310289958,1.1057500307186543,5,3,9.6,D,fit
292,10,10000.0,0.0048431234756127,794.3550346015521,893.9414492535875,896.724955441875,3.970834591646592e-07,0.5663149144131088,0.799562768825127,0.0185495750901873,1.171081322584185,5,3,9.6,D,fit
293,11,31622.776601683792,0.0005255199709526,2315.872535920197,2244.3493497421146,3453.0265485858995,4.107331452310493e-08,2.4723197460433446,0.6573301825574202,1.2101989773030055,0.7678540301877534,5,3,9.6,D,fit
294,12,100000.0,0.0001006942859999,6751.723560636403,4783.60763415305,8358.472780816415,7.961000376763024e-09,,,,,5,3,9.6,D,fit
295,0,1.0,27837.658,0.1522,0.7650263808495427,0.0658303392595401,6.320444507024003,0.7650263808495427,1.0218606349307495,0.0658303392595401,1.5567182581717902,6,2,12.0,C,fit
296,1,3.1622776601683795,3588.284604643422,0.443725770736577,2.480885546332833,0.3951711422819376,0.3246819727555132,0.6840544109219531,1.1190321624914097,0.0947739742778101,1.2401922590178085,6,2,12.0,C,fit
297,2,10.0,214.38551756169505,1.2936436242823213,8.997519781661621,1.6477121792387883,0.0214706882101092,1.411603631701959,0.8044100431319701,0.0965107263872387,1.2323057675002966,6,2,12.0,C,fit
298,3,31.6227766016838,19.943614,3.771504692793245,22.715789298986056,6.808230261153396,0.0020582023038335,1.7813626912397835,0.7370503196549136,0.4755339407776051,0.7705684772452441,6,2,12.0,C,fit
299,4,100.0,3.554582616273169,10.995491633681334,53.0704770536324,16.53173649212457,0.0003628095093572,1.519599769715114,0.7715618862385828,0.1425358436234124,1.0321971918491124,6,2,12.0,C,fit
300,5,316.227766016838,0.4480071295010122,32.05639290264675,129.01313678591964,54.252164527645945,4.547776597513414e-05,1.1436057584363002,0.8209430404623309,0.0437871222855064,1.237228266438055,6,2,12.0,C,fit
301,6,1000.0,0.0399940832072847,93.45760609567321,331.97505757543945,225.4401181456794,4.253177121219797e-06,0.9486185565849572,0.8480046129872354,0.0505418618251472,1.2164599890849828,6,2,12.0,C,fit
302,7,1778.2794100389228,0.0131164926139203,159.57492626782852,540.8870805391089,454.0944570104537,1.29597707295414e-06,1.3972821474168848,0.7962530762711408,0.0377679455411997,1.255391642903157,6,2,12.0,C,fit
303,8,3162.2776601683795,0.0038553945520496,272.46746580813414,855.401243408992,935.3929909830804,3.978195655148964e-07,0.869167805973153,0.855161784444976,0.0061781401164358,1.4800389593575929,6,2,12.0,C,fit
304,9,5623.413251903491,0.0010290275821635,465.22672239438015,1399.4594636161628,2192.8243806129426,1.0372559930769045e-07,1.4737484537236465,0.794009856236249,1.0774256791414232,0.8822977410620508,6,2,12.0,C,fit
305,10,10000.0,0.0004133224443692,794.3550346015521,2210.3588530957945,3643.9993133590574,3.951928271738537e-08,4.918143883015219,0.6631653893168548,14.859414050969717,0.5973941505432805,6,2,12.0,C,fit
306,11,31622.776601683792,9.948227992858504e-05,2315.872535920197,4742.916534531299,7248.954298749602,9.258258094283678e-09,13.010592583183024,0.5692774232354506,11543.913555183288,-0.0449061564915793,6,2,12.0,C,fit
307,12,100000.0,5.120187e-05,6751.723560636403,9134.487664735503,6883.7055239141455,5.062250712247861e-09,,,,,6,2,12.0,C,fit
308,0,1.0,37695.255,0.1522,0.7225258527894359,0.0582413321836612,7.564242368854329,0.7225258527894359,1.0027492786735537,0.0582413321836612,1.3829470289390986,6,3,12.0,D,fit
309,1,3.1622776601683795,4873.266685426299,0.443725770736577,2.2920708111994377,0.2862231880490362,0.4851960783644301,0.8673877172371806,0.8440295252396135,0.0445143584345155,1.616409392522805,6,3,12.0,D,fit
310,2,10.0,297.1318561524209,1.2936436242823213,6.05679386409376,1.840388500655824,0.0285560295769609,1.6357985829044146,0.5685129655844553,0.2889050160813209,0.8041544286890105,6,3,12.0,D,fit
311,3,31.6227766016838,55.407967,3.771504692793245,11.65465107925836,4.645010770424301,0.005879821283853,1.3966649719233444,0.6142713564912156,0.3843925075538774,0.7214745409147745,6,3,12.0,D,fit
312,4,100.0,11.764045780806995,10.995491633681334,23.639318618191982,10.659184900208782,0.0012632554403983,0.7461612362815658,0.7504011354641975,0.1650712040688556,0.9050263383223396,6,3,12.0,D,fit
313,5,316.227766016838,1.8076121754592551,32.05639290264675,56.083553357154365,30.2160134371495,0.0001878353984185,0.6013948819799798,0.7878703176612182,0.1330141235537394,0.9425357631101796,6,3,12.0,D,fit
314,6,1000.0,0.2500957765867699,93.45760609567321,138.92188925004223,89.43449241699739,2.5619721238496786e-05,0.4456068446061021,0.8312729425822882,0.0482189280125752,1.0894291651502133,6,3,12.0,D,fit
315,7,1778.2794100389228,0.0812337705946501,159.57492626782852,224.1758971387372,167.44120385406242,8.480058984100783e-06,0.7045141089801357,0.770061298925238,0.149535395074765,0.9381902570234002,6,3,12.0,D,fit
316,8,3162.2776601683795,0.0307182937555689,272.46746580813414,349.2241276624733,287.3491402430753,3.1720204903185647e-06,0.4857219927918819,0.8162047065829068,0.3932165375264644,0.8182223221035212,6,3,12.0,D,fit
317,9,5623.413251903491,0.0124519742686029,465.22672239438015,558.6700862003057,460.2199941619062,1.2380244647022744e-06,0.4739463118324692,0.819047005285256,0.0378816617690628,1.089209722791438,6,3,12.0,D,fit
318,10,10000.0,0.0038649778200184,794.3550346015521,895.1940133242601,861.5250571607605,4.127290566892378e-07,0.5884162455143722,0.7955581286369652,0.0089038016211136,1.2464231095067544,6,3,12.0,D,fit
319,11,31622.776601683792,0.0004134182236239,2315.872535920197,2237.155816416471,3618.090852193994,3.932551563657624e-08,2.2775936302024524,0.6649377764295152,2.556637587356163,0.700180066323253,6,3,12.0,D,fit
320,12,100000.0,8.367797999999999e-05,6751.723560636403,4810.222015672463,8101.575827700204,8.167995774916376e-09,,,,,6,3,12.0,D,fit
